model,Rating,Rating std,Rating alpha,is_english Rating,is_english Rating std,is_english Rating alpha,is_chinese Rating,is_chinese Rating std,is_chinese Rating alpha,is_code Rating,is_code Rating std,is_code Rating alpha,is_hard Rating,is_hard Rating std,is_hard Rating alpha
gemma-2-27b-it,1232.3987249375866,5.949900677007577,"[np.float64(-11.091366955153717), np.float64(11.939188836501216)]",-10.21049830818878,7.489568842748233,"[np.float64(-15.562654737652357), np.float64(13.405910534232374)]",-0.7614849375929321,10.985032838924315,"[np.float64(-20.142998843299456), np.float64(22.908645842163356)]",7.081595774962447,8.810177997889603,"[np.float64(-16.736740026669032), np.float64(18.334344962253926)]",-14.566853295710924,8.034384115414424,"[np.float64(-14.607177999875361), np.float64(16.647775781085038)]"
yi-large,1221.986790129421,4.178621038229871,"[np.float64(-7.135337320201643), np.float64(8.911234955367036)]",-3.304895989685192,5.830849111619188,"[np.float64(-13.208273768515888), np.float64(9.3241770281272)]",8.514261907749907,8.435807722455177,"[np.float64(-16.36790478929138), np.float64(17.853489710287015)]",20.520926518009325,7.624361338848679,"[np.float64(-13.646280526937026), np.float64(16.368573780375836)]",11.006355286147588,6.6027750493414175,"[np.float64(-11.538815998856643), np.float64(13.749943440039143)]"
nemotron-4-340b-instruct,1221.542012620363,3.570372951577848,"[np.float64(-7.058492558428952), np.float64(6.939258449477165)]",-13.151174079568303,4.726144645987191,"[np.float64(-11.095891006864619), np.float64(8.326563656524263)]",7.45002129470337,6.7121358338848784,"[np.float64(-12.666955178300757), np.float64(13.661424649079542)]",-6.142333290069301,6.039949331012656,"[np.float64(-9.889358451167233), np.float64(13.168892217952083)]",9.111377781954864,5.371871561497319,"[np.float64(-8.949801024027575), np.float64(11.843574869032368)]"
claude-3-sonnet-20240229,1219.9661333376998,1.734208627922065,"[np.float64(-3.0638440722830182), np.float64(3.6536282484612457)]",-26.154661490062875,2.5214575895611606,"[np.float64(-6.347892388884912), np.float64(3.373681088333999)]",-14.72467104133045,2.990737128563714,"[np.float64(-5.5941137973774495), np.float64(5.951904461837987)]",26.38643014815442,2.9328786666575395,"[np.float64(-4.194955015491917), np.float64(7.138224710277829)]",6.48060942239388,2.667858659540264,"[np.float64(-3.9158625769701976), np.float64(6.442427460541045)]"
command-r-plus,1213.6816582520341,1.853586231425847,"[np.float64(-3.388946517452723), np.float64(4.008501870900773)]",-17.706034841574994,2.715778803698105,"[np.float64(-6.790963708690832), np.float64(3.7338376832864135)]",5.670137755754955,3.4306230952327423,"[np.float64(-6.337366754709783), np.float64(6.7162686388197965)]",-13.73432328431094,3.1468622994310955,"[np.float64(-4.894457319831513), np.float64(7.664043967714752)]",-6.527131924231143,2.9524745359112625,"[np.float64(-4.368129259632354), np.float64(6.961179781619543)]"
gpt-4-0314,1213.4085467040898,2.399210637552309,"[np.float64(-4.3836977500518515), np.float64(4.9215974445753545)]",-29.243818599603948,3.157277873851373,"[np.float64(-7.7342892657596956), np.float64(4.894738853682313)]",-13.36574494909406,4.275599613374321,"[np.float64(-8.179388430356973), np.float64(8.85730511690279)]",8.690204747900271,3.766486100901905,"[np.float64(-5.5119829953721435), np.float64(8.574612405711344)]",22.961615916270315,3.3644265184001423,"[np.float64(-5.416828538555325), np.float64(7.865910567294895)]"
reka-core-20240501,1211.5830606735778,1.9334609145557973,"[np.float64(-3.361204827343954), np.float64(4.24050184502471)]",-11.107284128011328,2.873302901342281,"[np.float64(-7.101845076051672), np.float64(3.9693828338536026)]",8.713328114687819,4.023813886174006,"[np.float64(-7.670044369270965), np.float64(8.395847930611778)]",-1.5531426625698066,3.463381892386519,"[np.float64(-5.223375271081854), np.float64(8.206593808561962)]",5.514489388790675,3.152931963850772,"[np.float64(-4.895616512186871), np.float64(7.467139756403043)]"
claude-3-haiku-20240307,1209.2415351190941,1.778296043359257,"[np.float64(-3.423835413056395), np.float64(3.8538018827989617)]",-29.68143062796953,2.613101162050602,"[np.float64(-6.371594567349618), np.float64(3.460942615621075)]",-35.85456330054247,2.9311712574811417,"[np.float64(-5.258343153482208), np.float64(6.222658603963879)]",16.344263858780078,2.827508420560748,"[np.float64(-4.087635710909584), np.float64(6.959972355900016)]",9.87051835357817,2.7228100356963245,"[np.float64(-3.8119925301556563), np.float64(6.626856864351926)]"
gemma-2-9b-it,1203.7231940768718,5.634697822979152,"[np.float64(-10.447590330619732), np.float64(11.543110239422276)]",-17.070333575249812,7.379107824637768,"[np.float64(-15.855534087587401), np.float64(14.183668321967826)]",-0.9604763976589504,10.759351946741834,"[np.float64(-22.08817839776642), np.float64(21.353485331284293)]",-13.510087252439453,9.113868443198744,"[np.float64(-16.736916654458845), np.float64(18.548016190526265)]",3.358249579384403,7.857277929194149,"[np.float64(-13.587656419965704), np.float64(16.574782512359565)]"
glm-4-0520,1201.5047317859967,4.979563927215668,"[np.float64(-9.464752799317012), np.float64(10.158955658204832)]",7.690070305685692,6.39823710529914,"[np.float64(-14.014357378855761), np.float64(11.285306664447178)]",48.62713812118381,9.21146310741236,"[np.float64(-17.435011718730514), np.float64(17.75420725681235)]",11.99592835594823,7.63697849336641,"[np.float64(-13.613053426352248), np.float64(15.677017471690547)]",18.963421414084973,6.781109332424665,"[np.float64(-12.0187569285645), np.float64(14.1921621852693)]"
gpt-4-0613,1190.9269351162523,2.028087536117686,"[np.float64(-3.5366696956211854), np.float64(4.407869063518547)]",-22.14608353797701,2.8014588818200727,"[np.float64(-6.803046062232378), np.float64(3.7312554581918818)]",-40.696412635377634,3.596124600881436,"[np.float64(-6.662183417447189), np.float64(7.4432937145542155)]",1.4955383326290903,3.2180930616181094,"[np.float64(-4.897045774703412), np.float64(7.5662824333334555)]",17.663555367844467,2.826424117612764,"[np.float64(-4.246078717008668), np.float64(6.6619136473361085)]"
claude-1,1190.2368418550554,4.45767012944118,"[np.float64(-8.124446319737444), np.float64(8.851108888760109)]",-29.734766464372697,5.236640359021858,"[np.float64(-12.115643417162726), np.float64(8.647853028157755)]",-18.40115000700192,8.856138058358546,"[np.float64(-17.00893433679194), np.float64(17.003438741104496)]",3.743612034748379,6.050476777176656,"[np.float64(-10.578765506083974), np.float64(12.882913106580263)]",-18.948638220673896,5.186245510235905,"[np.float64(-8.399278855488307), np.float64(11.468170341417487)]"
reka-flash-preview-20240611,1187.657793252523,3.9053710481092425,"[np.float64(-7.005051562731069), np.float64(8.20186924994664)]",-15.126671655961816,5.0955196844410375,"[np.float64(-11.187285384849577), np.float64(8.476855858025234)]",-4.692616761238898,7.548191934313396,"[np.float64(-15.034693623426481), np.float64(14.110436788400026)]",7.228137908773498,6.5444028705489234,"[np.float64(-11.426278254769926), np.float64(13.898603669977028)]",-9.93570082416328,5.635829526219236,"[np.float64(-9.901279769621466), np.float64(12.17031949229113)]"
llama-3-70b-instruct,1186.7743361933074,1.4782254967096544,"[np.float64(-2.4263668423363924), np.float64(3.3611322353301603)]",67.34525830918865,2.298493782919058,"[np.float64(-6.278781809729523), np.float64(2.638672427335166)]",-50.89857136585173,2.8277742729264657,"[np.float64(-5.224470915810322), np.float64(5.798969217895163)]",-9.642696905502396,2.6457756636058467,"[np.float64(-4.061009219634361), np.float64(6.467478290416457)]",-0.9072789353874494,2.3640170746032005,"[np.float64(-2.976585858087945), np.float64(6.002685011795032)]"
qwen-max-0428,1186.7660628768192,2.626255681405764,"[np.float64(-4.956831767109179), np.float64(5.434301301821961)]",3.3923689300239728,3.914776750573124,"[np.float64(-9.0971802049845), np.float64(6.227612785418348)]",62.42825973354493,6.191785819732496,"[np.float64(-11.394679722840749), np.float64(12.653066554154819)]",7.97580228285511,4.905632986801403,"[np.float64(-9.066393911974487), np.float64(10.446232912568911)]",11.073258261361156,4.515299727449295,"[np.float64(-8.077636316465503), np.float64(9.489015505872427)]"
qwen2-72b-instruct,1181.910277798138,3.031499762618876,"[np.float64(-5.417375115240247), np.float64(6.403276407575731)]",9.143976426657568,3.961746547734041,"[np.float64(-10.107697140636903), np.float64(6.147349008090657)]",68.48740638852831,5.891025622086968,"[np.float64(-11.197110010786204), np.float64(12.34384094374434)]",-3.3766830144652933,5.162046473976124,"[np.float64(-8.317266247565362), np.float64(11.841491125096432)]",13.44659447280741,4.5504228666259925,"[np.float64(-7.713424127398662), np.float64(9.770364720488944)]"
gemini-pro-dev-api,1181.5370922088264,3.9637685941756975,"[np.float64(-6.99164490065823), np.float64(8.438988776423002)]",-37.76189040263807,4.90952803490405,"[np.float64(-11.602830150276791), np.float64(8.499699224053352)]",-23.00376483799492,7.379898592306464,"[np.float64(-14.138074406495834), np.float64(15.030667053899933)]",-22.642677977412205,5.84887279342864,"[np.float64(-10.224635335860302), np.float64(12.624638290970807)]",-10.65971875462013,5.316338806207645,"[np.float64(-9.439062535430825), np.float64(11.628230140889013)]"
deepseek-coder-v2,1180.7271080491225,4.828707772345773,"[np.float64(-9.07324632058885), np.float64(9.739691429995446)]",-34.09597501769337,6.120520330618407,"[np.float64(-13.56941008150348), np.float64(10.492567917527758)]",15.988601125505571,8.749537243895977,"[np.float64(-17.624163755202623), np.float64(16.9788971347763)]",63.754468842948114,7.513950982602946,"[np.float64(-13.169285204272853), np.float64(16.680132764158444)]",42.70017273898778,6.473538743223294,"[np.float64(-12.090694895256554), np.float64(13.997373121561285)]"
reka-flash-21b-20240226-online,1175.8699343374817,3.686612947614165,"[np.float64(-6.96748543912372), np.float64(7.2640273843394425)]",-11.551729954198914,4.792066050916121,"[np.float64(-10.601308591369321), np.float64(7.446424153301864)]",-9.61825888353403,6.449181559050988,"[np.float64(-12.304641081865466), np.float64(13.311752283004052)]",0.9218860242371923,5.778165588045573,"[np.float64(-10.165520286798467), np.float64(11.889606259310584)]",-2.1736283245451395,5.197535221358802,"[np.float64(-8.73803962492396), np.float64(11.146344602978868)]"
command-r,1174.9816167322833,2.1080509318642497,"[np.float64(-3.523579393619002), np.float64(4.515545531286989)]",-14.611841928317146,2.990154350784448,"[np.float64(-7.371403381606597), np.float64(4.240340880357591)]",12.17070802139847,3.6906818605022353,"[np.float64(-7.357363826624132), np.float64(7.525384096156113)]",-8.622440572582661,3.7042681439890783,"[np.float64(-5.926588655810058), np.float64(8.520158753502795)]",-23.323188082537737,3.2877906296395385,"[np.float64(-4.934387931113008), np.float64(7.333352457274497)]"
reka-flash-21b-20240226,1170.2105696056515,2.875561003326476,"[np.float64(-4.905995198044138), np.float64(5.794636246216442)]",-15.55027078589163,3.850731978178543,"[np.float64(-8.885439249534436), np.float64(5.861551370377413)]",-12.307339582271991,5.604128638960221,"[np.float64(-11.751206405260843), np.float64(10.142069053945802)]",4.882854846439944,4.526252229770429,"[np.float64(-8.065793314730332), np.float64(9.704118697135007)]",-6.1806706044971325,4.360483820734341,"[np.float64(-6.893995846879831), np.float64(9.958348062186412)]"
claude-2.0,1163.8326518012161,5.496315189601659,"[np.float64(-10.210426619832106), np.float64(11.572107920946337)]",-25.59650017800181,6.13671891900986,"[np.float64(-13.700878532945568), np.float64(10.418851444919202)]",-7.842786834255508,11.98733375675186,"[np.float64(-22.979366996071654), np.float64(24.02692901040019)]",11.66406121965312,7.723641320820076,"[np.float64(-14.147769787983798), np.float64(16.1437591326689)]",2.883105137392908,6.484995131517148,"[np.float64(-11.664279139889091), np.float64(13.497905152742183)]"
mistral-large-2402,1163.1155391115408,2.0881657703474543,"[np.float64(-3.7451232843332036), np.float64(4.2777188441939415)]",2.075709074914838,3.001587490356629,"[np.float64(-7.505177101498562), np.float64(4.2932392465615035)]",-32.10906722772737,3.85556655704792,"[np.float64(-7.395367831748885), np.float64(7.8663081249911215)]",9.688847911794388,3.481554399769889,"[np.float64(-5.535590818665703), np.float64(7.6875657588565955)]",20.39659289772264,3.045598223560392,"[np.float64(-4.751476606463921), np.float64(6.914558148598875)]"
gpt-3.5-turbo-0314,1162.0944632429487,10.854958561468704,"[np.float64(-20.677873779361107), np.float64(20.8322464683024)]",-56.30234156496616,11.353820484952136,"[np.float64(-23.72191921196368), np.float64(20.136866778888546)]",9.330512059053891,16.153310627956543,"[np.float64(-32.77767565562267), np.float64(31.856881390114832)]",14.430992879887798,12.66436761583891,"[np.float64(-22.513841892757362), np.float64(26.513327030816193)]",22.495024940046395,10.48256165670177,"[np.float64(-18.859260642117707), np.float64(22.031030430046965)]"
qwen1.5-110b-chat,1161.424739045549,2.592704222180205,"[np.float64(-4.552188550919254), np.float64(5.414295751080772)]",11.88211711681554,3.452336966101203,"[np.float64(-8.135946333333482), np.float64(5.410491027015946)]",58.32743664242218,5.48666165164866,"[np.float64(-10.68355916481088), np.float64(11.088681734876566)]",10.857305374474656,4.838076979139533,"[np.float64(-8.357497134100825), np.float64(10.660909815258913)]",9.66169431512001,4.248984758680309,"[np.float64(-7.388536016315756), np.float64(9.145376914951468)]"
gpt-3.5-turbo-0613,1160.9945569318782,3.265271021169691,"[np.float64(-6.2691109000106735), np.float64(6.5754073758650975)]",-40.93931574192706,3.737249935440246,"[np.float64(-9.112704412505568), np.float64(5.802294151405121)]",-36.8556117772359,7.792108308407141,"[np.float64(-14.675079430976194), np.float64(16.156508238590035)]",21.255480154377675,4.764822509203558,"[np.float64(-8.326995414491225), np.float64(10.233312144211835)]",13.19746589861124,3.9055867688241546,"[np.float64(-6.907071294617458), np.float64(8.796728591701726)]"
claude-2.1,1156.2493551354687,3.141429954774008,"[np.float64(-5.870867865085302), np.float64(6.569593985099573)]",-39.71529788451348,3.8289846956360023,"[np.float64(-9.096703465270945), np.float64(5.842830638918201)]",-45.343980875766434,5.996918001971247,"[np.float64(-11.816356794788348), np.float64(12.179676352752828)]",21.719689448854517,4.477575661952088,"[np.float64(-7.797347668529444), np.float64(9.721150616350101)]",10.297480316191564,3.971431126037258,"[np.float64(-6.035826085923819), np.float64(9.309642238422443)]"
mistral-next,1153.4349645376453,5.242522226405,"[np.float64(-9.97122759519857), np.float64(11.314663332617556)]",-20.187084516321622,6.087553205929221,"[np.float64(-13.07334387207899), np.float64(10.719445979854328)]",-49.66904457970826,10.496076102590026,"[np.float64(-19.42846514416657), np.float64(20.36939613259768)]",7.626697193317165,7.70836149472085,"[np.float64(-13.824783340903553), np.float64(16.219156449204025)]",14.17063837906638,6.281712717570524,"[np.float64(-11.164978060772471), np.float64(13.223553248424317)]"
mistral-medium,1152.6263079727714,3.049636758774468,"[np.float64(-5.573155901246764), np.float64(6.29802387017844)]",8.578270512346105,3.791616588594336,"[np.float64(-8.741005814096685), np.float64(6.0576681537797015)]",-24.144856681857416,5.7199061734082255,"[np.float64(-10.968158882351947), np.float64(11.223560296496135)]",10.516948079016275,4.704612593267992,"[np.float64(-8.068364534526934), np.float64(11.036398686439775)]",4.82206096998789,4.032334497980755,"[np.float64(-6.3543640212370605), np.float64(9.417685504184774)]"
mixtral-8x22b-instruct-v0.1,1152.2020931306643,2.325973211444269,"[np.float64(-4.0954544875289685), np.float64(4.905363612437895)]",5.437339962123975,3.202551144012681,"[np.float64(-7.67247515266717), np.float64(4.8108415751135105)]",-6.891246187176111,4.55874117798566,"[np.float64(-9.153498967021747), np.float64(8.756703015047346)]",8.359286790213796,4.006594493668077,"[np.float64(-6.558531868008863), np.float64(8.912771472742097)]",11.510372696021587,3.598863867418856,"[np.float64(-5.608775485431126), np.float64(8.435141781033291)]"
llama-3-8b-instruct,1149.9218708896858,1.7037724820324809,"[np.float64(-2.871740237311087), np.float64(3.554683885653276)]",47.854916621255136,2.568526829291097,"[np.float64(-6.538516177488482), np.float64(3.453645851334038)]",-41.41793556754733,3.335331448979616,"[np.float64(-6.130452451560458), np.float64(6.99744935149981)]",-4.406018161920126,3.0951363157143006,"[np.float64(-4.763608016659423), np.float64(6.7435760769394255)]",-16.13838623547589,2.738994097064458,"[np.float64(-3.7800301371053475), np.float64(6.535309865868978)]"
glm-4-0116,1148.5107813499383,5.227362528958307,"[np.float64(-10.319833110802847), np.float64(10.239882979872846)]",44.54830445025538,6.507322261339624,"[np.float64(-13.451251491043251), np.float64(11.269132459414116)]",76.10765331551858,10.11967154666686,"[np.float64(-18.964185661896707), np.float64(19.525320626294025)]",11.685867141572894,8.35554759491841,"[np.float64(-15.022646567186756), np.float64(16.519172533008774)]",20.745813856100952,7.36604859243692,"[np.float64(-12.562914854114148), np.float64(16.108135061887555)]"
qwen1.5-72b-chat,1148.3386993293825,2.5225285218608864,"[np.float64(-4.575426792911458), np.float64(5.5640466565296265)]",10.787328183388103,3.330296380100691,"[np.float64(-7.868568739655299), np.float64(4.922996691227556)]",58.39540668043468,4.867305722907882,"[np.float64(-9.498376880143532), np.float64(9.030199062930997)]",19.32490158302827,4.157958193014081,"[np.float64(-6.6446131267627955), np.float64(9.35734520933212)]",-1.189221574965715,3.481512817028924,"[np.float64(-5.360403636836663), np.float64(8.284042792510565)]"
gpt-3.5-turbo-0125,1147.1100538874546,2.119614113582829,"[np.float64(-3.6863638725121746), np.float64(4.565530644130831)]",-38.27238207599195,2.919411139180977,"[np.float64(-6.979991230053361), np.float64(3.955783827944586)]",-45.85863408233492,3.759671315927185,"[np.float64(-7.35929973775341), np.float64(7.107245138690054)]",18.73663333213944,3.429055272260135,"[np.float64(-5.1825375143677626), np.float64(8.347338305816372)]",10.836346170024765,3.18143531109158,"[np.float64(-4.770228440633277), np.float64(7.241183368043844)]"
zephyr-orpo-141b-A35b-v0.1,1143.4877633011536,6.369942389001909,"[np.float64(-12.079673103556843), np.float64(12.561509878322568)]",3.565591649517122,8.170982755306614,"[np.float64(-17.17383468461027), np.float64(13.502371103863332)]",-26.593068313674895,11.235332895280306,"[np.float64(-22.54724791300864), np.float64(21.20634405893731)]",-0.6681081001134184,10.401683258842176,"[np.float64(-19.015240903546534), np.float64(21.529302158966424)]",-2.3210145227521672,9.470020128740714,"[np.float64(-16.88194333215416), np.float64(20.180406538431036)]"
gemini-pro,1139.4330928062504,7.536783689874238,"[np.float64(-15.150950215037255), np.float64(16.155583269046247)]",-6.921593576622075,8.70958125191078,"[np.float64(-18.199579716814867), np.float64(15.439813486721423)]",1.6644779845193145,15.190086302429409,"[np.float64(-29.74200234102923), np.float64(29.665550678899542)]",-6.662438577882884,10.166544902455575,"[np.float64(-18.64676385073339), np.float64(20.690412138100747)]",-22.839013231912325,8.240324556645927,"[np.float64(-14.787183995976081), np.float64(17.388196860241806)]"
claude-instant-1,1133.6018266451458,4.638086798025437,"[np.float64(-8.801044952296479), np.float64(9.061936308755776)]",-12.509599296864907,5.185046241868411,"[np.float64(-11.634619326258385), np.float64(8.51009845868006)]",-15.32579739507833,9.78169025411702,"[np.float64(-19.09299635330719), np.float64(18.67845323446337)]",2.549913471005614,6.399116691441363,"[np.float64(-11.230204633853607), np.float64(13.43210719016458)]",7.466698494649587,5.373816992069794,"[np.float64(-8.62848935888658), np.float64(12.05976917244845)]"
wizardlm-70b,1129.1238423361046,6.601740094639348,"[np.float64(-12.825990744952605), np.float64(13.541904333440925)]",4.673457725331565,7.378467743702159,"[np.float64(-15.5462619292733), np.float64(13.646141062227564)]",-30.27425559448579,14.436600905215924,"[np.float64(-28.148147889122896), np.float64(29.81092184029723)]",-26.05249855233115,9.31040593166776,"[np.float64(-17.50300041128923), np.float64(19.186529525986785)]",-18.53519217084969,7.885315423523101,"[np.float64(-14.63229580478311), np.float64(16.148957578100898)]"
snowflake-arctic-instruct,1126.0853209745628,2.646855405058917,"[np.float64(-4.841793195368609), np.float64(5.577961986859464)]",-12.786406253848211,3.647932354659494,"[np.float64(-8.589670204800095), np.float64(5.57480184839179)]",-3.374074278875064,5.126268554534607,"[np.float64(-9.44602904946553), np.float64(9.689196893043086)]",-10.981739393171226,4.459010889063751,"[np.float64(-7.5183101945000335), np.float64(10.107600907172193)]",-12.825983468253822,3.7725111449144655,"[np.float64(-5.837677610834273), np.float64(8.681775431325454)]"
qwen1.5-32b-chat,1126.0273804714504,3.052466703563048,"[np.float64(-5.657515641880991), np.float64(6.338640139430481)]",5.104091176263998,4.131119041685391,"[np.float64(-9.070753806096366), np.float64(6.806360978695805)]",68.63884806063199,5.544143162378092,"[np.float64(-10.583577557228537), np.float64(11.214321830835857)]",21.81037750112879,5.343745809760248,"[np.float64(-9.544618001131244), np.float64(11.371530841249209)]",7.966753378674111,4.657201516711692,"[np.float64(-8.142205491206651), np.float64(10.028312494654294)]"
yi-1.5-34b-chat,1125.7481962016946,3.13747454081868,"[np.float64(-5.869968844291634), np.float64(6.665630559735291)]",62.57962382382713,4.343328627320814,"[np.float64(-9.7371431236134), np.float64(7.77796077596517)]",102.83449010149958,6.115885598273907,"[np.float64(-11.47097223382248), np.float64(12.193260170772348)]",1.1097603201050228,5.481266253094773,"[np.float64(-9.260019908019066), np.float64(11.827061562562044)]",5.410061149276945,4.858368039430091,"[np.float64(-8.319899522567404), np.float64(10.533141467283)]"
phi-3-medium-4k-instruct,1125.503596715216,3.7863294871687136,"[np.float64(-7.24213160886211), np.float64(7.853233088245133)]",11.813772588639806,5.050409136888196,"[np.float64(-11.127891148259218), np.float64(8.867194472148585)]",-6.544358880891617,6.927677857486844,"[np.float64(-13.284030095838645), np.float64(12.941211894453048)]",4.644308518220606,6.389403896948261,"[np.float64(-11.758688864092935), np.float64(13.289339382133896)]",20.69670977200211,5.5581940975876485,"[np.float64(-9.625933520980755), np.float64(12.131606665772233)]"
